#HEADER#
Method: ForwardEuler
T: 1
dt: 0.005
dx: 0.1
x: 0 0.111111 0.222222 0.333333 0.444444 0.555556 0.666667 0.777778 0.888889 1 
#/HEADER#
1 0.888881 0.777763 0.666646 0.555533 0.444421 0.333314 0.222207 0.111103 0 
1 0.888882 0.777763 0.666648 0.555533 0.444423 0.333314 0.222209 0.111103 0 
1 0.888882 0.777765 0.666648 0.555536 0.444423 0.333316 0.222209 0.111104 0 
1 0.888882 0.777765 0.66665 0.555536 0.444426 0.333316 0.22221 0.111104 0 
1 0.888882 0.777766 0.66665 0.555538 0.444426 0.333318 0.22221 0.111105 0 
1 0.888883 0.777766 0.666652 0.555538 0.444428 0.333318 0.222212 0.111105 0 
1 0.888883 0.777768 0.666652 0.55554 0.444428 0.33332 0.222212 0.111106 0 
1 0.888884 0.777768 0.666654 0.55554 0.44443 0.33332 0.222213 0.111106 0 
1 0.888884 0.777769 0.666654 0.555542 0.44443 0.333321 0.222213 0.111106 0 
1 0.888884 0.777769 0.666655 0.555542 0.444432 0.333321 0.222214 0.111106 0 
1 0.888884 0.77777 0.666655 0.555544 0.444432 0.333323 0.222214 0.111107 0 
1 0.888885 0.77777 0.666657 0.555544 0.444433 0.333323 0.222215 0.111107 0 
1 0.888885 0.777771 0.666657 0.555545 0.444433 0.333324 0.222215 0.111107 0 
1 0.888885 0.777771 0.666658 0.555545 0.444435 0.333324 0.222216 0.111107 0 
1 0.888885 0.777772 0.666658 0.555546 0.444435 0.333325 0.222216 0.111108 0 
1 0.888886 0.777772 0.666659 0.555546 0.444436 0.333325 0.222216 0.111108 0 
1 0.888886 0.777772 0.666659 0.555547 0.444436 0.333326 0.222216 0.111108 0 
1 0.888886 0.777772 0.66666 0.555547 0.444437 0.333326 0.222217 0.111108 0 
1 0.888886 0.777773 0.66666 0.555548 0.444437 0.333327 0.222217 0.111109 0 
1 0.888887 0.777773 0.666661 0.555548 0.444438 0.333327 0.222218 0.111109 0 
1 0.888887 0.777774 0.666661 0.555549 0.444438 0.333328 0.222218 0.111109 0 
1 0.888887 0.777774 0.666661 0.555549 0.444438 0.333328 0.222218 0.111109 0 
1 0.888887 0.777774 0.666661 0.55555 0.444438 0.333328 0.222218 0.111109 0 
1 0.888887 0.777774 0.666662 0.55555 0.444439 0.333328 0.222219 0.111109 0 
1 0.888887 0.777775 0.666662 0.555551 0.444439 0.333329 0.222219 0.111109 0 
1 0.888887 0.777775 0.666663 0.555551 0.44444 0.333329 0.222219 0.111109 0 
1 0.888887 0.777775 0.666663 0.555551 0.44444 0.333329 0.222219 0.11111 0 
1 0.888887 0.777775 0.666663 0.555551 0.44444 0.333329 0.22222 0.11111 0 
1 0.888887 0.777775 0.666663 0.555552 0.44444 0.33333 0.22222 0.11111 0 
1 0.888888 0.777775 0.666663 0.555552 0.444441 0.33333 0.22222 0.11111 0 
1 0.888888 0.777776 0.666663 0.555552 0.444441 0.33333 0.22222 0.11111 0 
1 0.888888 0.777776 0.666664 0.555552 0.444441 0.33333 0.22222 0.11111 0 
1 0.888888 0.777776 0.666664 0.555553 0.444441 0.333331 0.22222 0.11111 0 
1 0.888888 0.777776 0.666664 0.555553 0.444442 0.333331 0.22222 0.11111 0 
1 0.888888 0.777776 0.666664 0.555553 0.444442 0.333331 0.22222 0.11111 0 
1 0.888888 0.777776 0.666664 0.555553 0.444442 0.333331 0.222221 0.11111 0 
1 0.888888 0.777776 0.666664 0.555553 0.444442 0.333331 0.222221 0.11111 0 
